URL,Title,Neighborhood,Price,Built Area,Land Area,Bedrooms,Bathrooms,Garage,Stratum,Year Built,Administration Fee,Property Type,Business Type,Status,Extraction Date,Error,Property_Category,Description,Features,Features_Count,Is_Project
https://www.properati.com.co/detalle/14032-32-634d-611c5195c54-195212c-9e8f-78b5,Casa en venta en Cerritos,"Cerritos, Pereira, Risaralda",$ 1.800.000.000,423 m²,3.100 m²,4,6,1,6,2000,N/A,Casa,Venta,N/A,2025-12-10 13:38,,Construcción,"Esta hermosa propiedad campestre ubicada en Cerritos Pereira es una oportunidad única para aquellos que buscan un hogar tranquilo rodeado de naturaleza y comodidad. Con un área de terreno de 3100.0 m² y un área construida de 423.0 m², esta casa ofrece un amplio espacio para vivir y disfrutar de la vida en el campo. La casa cuenta con 4 habitaciones y 6 baños, perfecta para una familia numerosa o para recibir a invitados. Además, cuenta con 2 garajes para aparcar cómodamente los vehículos. En cuanto a las características internas, este inmueble es especial ya que admite mascotas, permitiendo que tus amigos peludos también disfruten de este bello entorno. Cuenta con un baño auxiliar y un baño en la habitación principal, ofreciendo privacidad y comodidad para todos los miembros de la familia. También cuenta con una biblioteca/estudio, ideal para trabajar o estudiar desde casa. Además, dispone de calentador, clósets, cocina integral y cocina tipo americano, lo que facilita la preparación de deliciosas comidas. La propiedad también cuenta con un comedor auxiliar, un depósito y una despensa, brindando suficiente espacio para almacenar y organizar tus pertenencias. Con doble ventana, esta casa se mantiene fresca en verano y cálida en invierno. Incluye servicios de electricidad y gas domiciliario, y cuenta con una habitación de servicio y un hall de alcobas. Pero eso no es todo, esta casa campestre también ofrece lujosos detalles como un jacuzzi para relajarse y una sala de usos múltiples para momentos de entretenimiento. El suelo de cerámica / mármol aporta elegancia y estilo a la propiedad, y su vista panorámica ofrece una hermosa postal de los alrededores. Las características externas de esta propiedad la convierten en un verdadero paraíso. Con árboles frutales en su jardín, estarás rodeado de la naturaleza en todo momento. Además, al estar ubicada cerca de áreas turísticas, podrás disfrutar de paseos y actividades al aire libre. También cuenta con una barbacoa / parrilla / quincho, perfecta para organizar reuniones y comidas al aire libre en familia o con amigos. La ubicación privilegiada de esta propiedad en un bosque nativo, le proporciona un ambiente tranquilo y lleno de paz y serenidad. A pesar de estar en un entorno campestre, se encuentra cerca de centros comerciales, colegios y universidades, ofreciéndote lo mejor de ambos mundos. Además, cuenta con un circuito cerrado de TV, cochera / garaje, garita de entrada y una hermosa zona verde. Con una ubicación interior y una urbanización cerrada, esta propiedad campestre ofrece seguridad y privacidad en todo momento. Cuenta con vigilancia las 24 horas del día, asegurando la tranquilidad de sus habitantes. Se trata de una vivienda unifamiliar ideal para aquellos que buscan un hogar en un entorno campestre pero con todas las comodidades de la vida moderna. No pierdas la oportunidad de adquirir esta propiedad campestre en [ciudad] y disfrutar de la vida en el campo rodeado de hermosas vistas y una atmósfera relajada. ¡Contáctanos hoy mismo para más información!","Parqueadero, Jacuzzi, Cuarto de servicio, Agua, Bodega, Cocina integral, Vista panorámica, Gas natural, Electricidad, Seguridad privada, Asador, Jardín, Colegios, Parques, Centros comerciales",15,
https://www.properati.com.co/detalle/14032-32-fc71-84b75abcf7b6-1973660-9192-72db,Lote en venta en Amagá,"Amagá, Antioquía",$ 650.000.000,N/A,10.936 m²,N/A,N/A,N/A,N/A,2021,N/A,Lote,Venta,N/A,2025-12-10 13:38,,Lote/Terreno,Lote for Venta price: 650000000 650000000 Bathrooms: 0 Rooms: 0 For more information please contact: SUROESTE FINCA RAIZContactarVer teléfonoWhatsapp,"Electricidad, Seguridad privada, Avenidas principales",3,
https://www.properati.com.co/detalle/14032-32-f3e1-d32c35c9a537-19a3d72-a8a2-76ff,Apartamento en venta en El Poblado,"El Poblado, Medellín, Antioquia",$ 1.200.000.000,109 m²,N/A,3,2,1,6,2017,$ 684.800,Apartamento,Venta,N/A,2025-12-10 13:38,,Construcción,"Venta Espectacular Apartamento Vistas Naturales y Panorámicas Poblado En lo más alto del poblado se encuentra este hermoso apartamento a la venta y esta puede ser la oportunidad de que sea tuyo. Ubicado en la cola del zorro, a 2 minutos de la Transversal Superior y 2 minutos de la avenida las Palmas podrás contar no solo con vistas panorámicas y naturales espectaculares, sino con vías de acceso que se acomodan a tu mejor conveniencia. Esta propiedad es ideal para parejas y familias jóvenes ya que ofrece tranquilidad y garantiza acceso y cercanía a todos los servicios necesarios. Si estas interesado en esta propiedad, no dudes en contactarnos para recibir más información y agendar tu visita.","Parqueadero, Vista panorámica, Agua, Balcón, Gas natural, Seguridad privada, Ascensor, Área infantil, Colegios, Parques, Centros comerciales",11,
https://www.properati.com.co/detalle/14032-32-8b67-72489a132407-d393875c-94e7-36a4,Lote en venta en Támesis,"Támesis, Antioquía",$ 290.000.000,N/A,10.000 m²,N/A,N/A,N/A,N/A,2021,N/A,Lote,Venta,N/A,2025-12-10 13:38,,Lote/Terreno,"Lotes independientes para la venta sobre la vía principal, con un área de 10.000 mt2, topografía ondulada, hermosa vista sobre el río cartama y farallones de la pintada.",Avenidas principales,1,
https://www.properati.com.co/detalle/14032-32-32cc-81e7969686a2-19aa472-b1d9-76df,Lote en venta en Retiro,"Retiro, Antioquia",$ 1.350.000.000,N/A,9.913 m²,N/A,N/A,N/A,N/A,2010,$ 685.700,Lote,Venta,N/A,2025-12-10 13:38,,Lote/Terreno,"Venta de Lote En El Retiro en Unidad Cerrada con Vista Panorámica Este espectacular lote ubicado en una tranquila parcelación con amplias zonas verdes en uno de los municipios más exclusivos del oriente antioqueño, el Retiro, a tan solo 25 minutos del Centro Comercial el Tesoro y 30 minutos del aeropuerto, se encuentra a la venta y esta puede ser la oportunidad de que sea tuyo. El lote cuenta con acceso pavimentado hasta la entrada del lote y rieles hasta la explanada. La cual cuenta con una vista panorámica a la naturaleza, este lugar es ideal para construír la casa de tus sueños y llenar estos espacios de historias inmemorables con tu familia, para disfrutar de tus triunfos o por la razón que quieras hacerlo. Asegura tu ubicación en una de los lugares más apetecidos del oriente antioqueño. No lo dudes más y da el siguiente paso hacia la dirección del hogar de tus sueños. Si estas interesado en esta propiedad, no dudes en contactarnos para recibir más información y agendar tu visita.","Electricidad, Seguridad privada, Colegios, Parques",4,
https://www.properati.com.co/detalle/14032-32-52fb-efdeadf81020-a43fdb0-9736-3067,Lote en venta en La Pintada,"La Pintada, Antioquía",$ 550.000.000,N/A,23.550 m²,N/A,N/A,N/A,3,2010,N/A,Lote,Venta,N/A,2025-12-10 13:38,,Lote/Terreno,"Excelente lote en parcelacion cerrada en el municipio de La Pintada, con un área de 23.550 mt2, buena vista clima cálido, bosque nativo, terreno aprovechable 100%",N/A,0,
https://www.properati.com.co/detalle/14032-32-6a69-aba05bc56602-1970519-ad81-747a,Casa en venta en Cerritos,"Cerritos, Pereira, Risaralda",$ 5.800.000.000,980 m²,10.200 m²,5,10200,1,6,2015,N/A,Casa,Venta,N/A,2025-12-10 13:39,,Construcción,"En medio de un entorno natural privilegiado y tranquilo, se encuentra esta hermosa propiedad campestre para vender en Cerritos , Pereira , Colombia. Con una amplia área de terreno de 10200 metros cuadrados, y una construcción de 980 metros cuadrados, esta propiedad ofrece un espacio amplio y acogedor para disfrutar en familia o con amigos. La casa cuenta con 5 habitaciones, cada una con su propio baño , vestier y aire acondicionado lo que brinda privacidad y comodidad a sus habitantes. Además, cuenta con 4 garajes para resguardar los vehículos de sus dueños y visitantes. Entre las características internas que hacen de esta propiedad un lugar único, se destacan su admisión de mascotas, sistema de aire acondicionado, alarma de seguridad, y su completa amoblación. El inmueble también posee un amplio balcón que permite disfrutar de vistas panorámicas del entorno natural que lo rodea. En su interior, se encuentra una biblioteca/estudio, ideal para aquellos que buscan un espacio tranquilo para trabajar o estudiar. La casa también cuenta con una cocina completamente equipada, con una amplia despensa y un comedor auxiliar. Además de estas comodidades, la propiedad cuenta con detalles que la hacen destacar por su lujo y confort, como una chimenea, doble ventana, jacuzzi y sala de usos múltiples. El suelo de cerámica y mármol aporta un toque de elegancia a los espacios interiores, y su diseño unifamiliar garantiza privacidad y tranquilidad. En cuanto a las características externas, la propiedad cuenta con acceso para discapacitados y un camino pavimentado para facilitar su acceso. El entorno está rodeado de árboles frutales y bosques nativos, garantizando aire puro y contacto con la naturaleza. Dentro de la urbanización cerrada, se encuentran diversas áreas sociales para el disfrute de los residentes, como una barbacoa, cancha de fútbol y un gimnasio. El jardín y el kiosko en el exterior permiten disfrutar de una tarde al aire libre, y la piscina es perfecta para refrescarse en los días soleados. La portería y el sistema de seguridad garantizan la tranquilidad de los residentes, y el pozo de agua natural y sistema de riego aseguran un suministro constante de agua. La casa también cuenta con una terraza para disfrutar de hermosas vistas y una ubicación en el interior de la urbanización para mayor privacidad. En resumen, esta propiedad campestre es ideal para aquellos que buscan un estilo de vida tranquilo y rodeado de naturaleza en Colombia. Con todas las comodidades y lujos necesarios, esta casa unifamiliar en una ubicación privilegiada es una oportunidad única para vivir en armonía con el entorno y disfrutar de la vida al aire libre en un ambiente de tranquilidad y seguridad.","Parqueadero, Aire acondicionado, Cocina amoblada, Jacuzzi, Cuarto de servicio, Chimenea, Electricidad, Internet, Balcón, Cocina integral, Vista panorámica, Alarma, Agua, Bodega, Gimnasio, Jardín, Acceso para personas con discapacidad, Piscina, Asador",19,
https://www.properati.com.co/detalle/14032-32-e38a-7ee95e6d70d7-1941a40-81d5-75fc,Casa en venta en Guaviare,Guaviare,$ 2.600.000.000,4.000 m²,4.000 m²,5,4,1,6,2000,N/A,Casa,Venta,N/A,2025-12-10 13:39,,Construcción,Cerritos Inmobiliaria ofrece casa Campestre ubicada en cerritos 4 mil metrs 550 mtr Apt 2 cuartos baño aire cocina con zona húmeda grande alacena grande cuarto de estudio sal comedor baño social 1 cuarto baño con aire y vestier otro cuarto vestier aire y ventanal terraza 1 cuarto de linos este em primer piso 2 piso cuarto principal con una terraza y muy buena vista aire 2 vestier grandes y baño .sala de star ascensor Perrera casa de caseros árboles frutales ascensor y aire acondicionado en todos los cuartos,"Parqueadero, Cocina integral, Vista panorámica, Aire acondicionado, Jacuzzi, Alarma, Seguridad privada, Piscina",8,
https://www.properati.com.co/detalle/14032-32-23ec-717f2451ab39-1941f6f-8d16-7ecb,Casa en venta en Cerritos,"Cerritos, Pereira, Risaralda",$ 4.500.000.000,1.007 m²,3.000 m²,4,7,1,6,2005,N/A,Casa,Venta,N/A,2025-12-10 13:39,,Construcción,"Este espectacular inmueble se encuentra en la exclusiva zona de Malabar Pereira Cuenta con una casa principal y otra para huespedes cocina externa con horno y un kiosco espectacular en paja La piscina con horizonte perdido, jacuzzi y turco Hermosos jardines y arboles frutales","Parqueadero, Cocina integral, Vista panorámica, Gas natural, Internet, Jacuzzi, Cuarto de servicio, Bodega, Seguridad privada, Piscina, Asador, Gimnasio, Jardín, Acceso para personas con discapacidad, Colegios, Parques, Centros comerciales, Avenidas principales",18,
https://www.properati.com.co/detalle/14032-32-f962-5e9573b2f27a-bcf2ed3b-9131-3a65,Lote en venta en Támesis,"Támesis, Antioquía",$ 885.000.000,N/A,51.584 m²,N/A,N/A,N/A,3,2021,N/A,Lote,Venta,N/A,2025-12-10 13:39,,Lote/Terreno,"Hermoso lote independiente, en tamesis con vista al río cauca , farallones de la pintada y Palermo, 8 cuadras de tierra, muy cerca de la carretera ppal, clima cálido.",N/A,0,
https://www.properati.com.co/detalle/14032-32-3a79-98ecc4ee2bc4-1998929-a2d6-721d,Lote en venta en Guarne,"Guarne, Antioquia",$ 3.250.000.000,N/A,N/A,N/A,N/A,N/A,N/A,2021,N/A,Lote,Venta,N/A,2025-12-10 13:39,,Lote/Terreno,"vendo terreno en RIONEGRO la via rionegro a Guarne , 25,000 mt a $130.000 mt2 son tres matriculas cerca a la doble calzada MEDELLIN - BOGOTA via pavimentada ingreso por dos veredas cerca al aeropuerto Jose Maria Cordoba de Rionegro",Colegios,1,
https://www.properati.com.co/detalle/14032-32-1b14-b07db56cf718-af02fa-a1c1-3f2c,Lote en venta en Támesis,"Támesis, Antioquía",$ 1.400.000.000,N/A,83.000 m²,N/A,N/A,N/A,N/A,2021,N/A,Lote,Venta,N/A,2025-12-10 13:39,,Lote/Terreno,"Lote independiente para la venta, en el municipio de tamesis, 13 cuadras de terreno ondulado suave, buenas aguas, bonita vista, clima cálido, propiedad con 5 matriculas inmobiliarias.",N/A,0,
https://www.properati.com.co/detalle/14032-32-2ca4-cb37b8e828e-509e4ae3-83e9-357b,Lote en venta en Támesis,"Támesis, Antioquía",$ 490.000.000,N/A,15.000 m²,N/A,N/A,N/A,N/A,Plazo,N/A,Lote,Venta,N/A,2025-12-10 13:39,,Lote/Terreno,"La ubicación privilegiada de este terreno en Támesis, Antioquia, lo hace único. El terreno tiene un área de 15000 m2, con acceso pavimentado, con vistas panorámicas, ideal para admirar los bosques nativos que lo rodean. Este terreno ofrece una gran cantidad de oportunidades para aquellos que buscan desarrollar proyectos inmobiliarios. con excelente acceso perfectamente pavimentado; además, se disfruta de hermosas vistas panorámicas para disfrutar la vida tranquila y la calma que ofrece esta zona.",N/A,0,
https://www.properati.com.co/detalle/14032-32-24d5-a4fb6e0d46e0-195f460-97dd-7413,Casa en venta en Cerritos,"Cerritos, Pereira, Risaralda",$ 1.250.000.000,350 m²,1.260 m²,4,4,1,6,2022,N/A,Casa,Venta,N/A,2025-12-10 13:39,,Construcción,"¡Este hermoso inmueble campestre te está esperando para ser tuyo! Ubicado en una zona tranquila y rodeado de naturaleza, en el corazón de Colombia, es el lugar ideal para aquellos que buscan un oasis de paz y descanso en medio del ajetreo de la ciudad. Con una amplia área de terreno de 1260 metros cuadrados, este inmueble ofrece mucho espacio para que tú y tu familia disfruten al máximo. Además, cuenta con una impresionante área construida de 350 metros cuadrados, lo que garantiza un hogar cómodo y espacioso donde cada miembro de la familia pueda tener su propio espacio. Si buscas privacidad, ¡este es el lugar perfecto para ti! Con una exclusiva área privada de 1260 metros cuadrados, podrás disfrutar de todas las comodidades sin tener que preocuparte por los vecinos o la falta de espacio. Este inmueble cuenta con 4 habitaciones y 4 baños, ideales para una familia grande o para aquellos que disfrutan de recibir invitados. La habitación principal cuenta con su propio baño y además, todas las habitaciones son lo suficientemente espaciosas para garantizar la comodidad de todos. Las características internas de esta propiedad son impresionantes. No solo admite mascotas, sino que también cuenta con agua y gas domiciliario, lo que garantiza un hogar abastecido de los servicios básicos. Además, cuenta con un increíble barra estilo americano en la cocina, ideal para compartir momentos especiales con tus seres queridos mientras cocinas. Si necesitas un lugar para trabajar o estudiar, esta propiedad también cuenta con una biblioteca/estudio que te brinda el espacio y tranquilidad que necesitas. Además, para mayor comodidad, cuenta con un calentador, cocina integral, comedor auxiliar, depósito y zona de lavandería, todo lo que necesitas para una vida cómoda y organizada. Las características externas de este inmueble también son impresionantes. Con acceso pavimentado y para discapacitados, podrás llegar y salir fácilmente sin importar tus necesidades. Además, estarás cerca de centros médicos, colegios/universidades y centros comerciales, lo que facilitará tu día a día. La seguridad es primordial, y por eso esta propiedad cuenta con circuito cerrado de TV, garita de entrada, portería/recepción y vigilancia las 24 horas del día. Además, podrás disfrutar de una piscina y espacios verdes tanto dentro de la urbanización cerrada como en las cercanías de la propiedad. ¡No pierdas esta oportunidad de tener tu propio oasis en Colombia! Este inmueble te ofrece todo lo que podrías desear, desde tranquilidad y privacidad hasta comodidades y seguridad. Contáctanos hoy mismo para más información y asegura tu lugar en esta hermosa zona campestre y residencial.","Parqueadero, Gas natural, Electricidad, Cocina integral, Agua, Bodega, Seguridad privada, Jardín, Piscina, Acceso para personas con discapacidad, Colegios, Parques, Centros comerciales",13,
https://www.properati.com.co/detalle/14032-32-13c5-84ac7b4317ab-68b9e18d-9d9a-3ead,Lote en venta en Titiribí,"Titiribí, Antioquía",$ 690.000.000,N/A,3.200 m²,N/A,N/A,N/A,3,2020,N/A,Lote,Venta,N/A,2025-12-10 13:39,,Lote/Terreno,Lote for Venta price: 690000000 690000000 Bathrooms: 0 Rooms: 0 For more information please contact: SUROESTE FINCA RAIZContactarVer teléfonoWhatsapp,N/A,0,
https://www.properati.com.co/detalle/14032-32-9904-e6abefc858da-18f3919-b2d9-75da,Lote en venta,N/A,$ 560.000.000,1 m²,2.070 m²,N/A,N/A,N/A,4,2022,N/A,Lote,Venta,N/A,2025-12-10 13:40,,Lote/Terreno,"Venta de lote en el municipio del Carmen de Viboral, que combina caracteristicas clave que lo hacen realmente especial: una vista panoramica y una explanación lista para construir. Disfrutarás de paisajes impresionantes y serás testigo de amaneceres y atardeceres inolvidables desde la comodidad de tu futuro hogar o proyecto. Con su ubicación estrategica cerca de la vía principal entre San Antonio y La Ceja, este lote ofrece un fácil acceso y conveniencia para ti. Imagina la comodidad de tener una conexión directa con la vía principal, lo cual te permitirá ahorrar tiempo en tus desplazamientos y aprovechar al máximo todas las comodidades de la zona. La explanación lista para construir es una verdadera ventaja, ya que te brinda la oportunidad de comenzar tu proyecto sin demoras. La libertad de diseñar y construir tu propio sueño, aprovechando al máximo el terreno preparado para que puedas dar vida a tus ideas de manera rapida y eficiente. Este lote ofrece una experiencia única y excepcional para aquellos que buscan un lugar privilegiado para establecerse o desarrollar un proyecto. Tendrás la tranquilidad de saber que estas invirtiendo en un lugar con gran potencial y valor. No pierdas la oportunidad de adquirir este lote con vista y explanación donde podrás crear tu propio oasis personalizado y disfrutar de una calidad de vida inigualable. Cerca de desarrollos de proyectos de vivienda lo cual garantiza un gran potencial de valorización. El Carmen de Viboral es conocido como la Cuna de la cerámica artesanal, pues en el lugar hay varias fábricas productoras de cerámica, además de la buena reputación que estas tienen. Asegura tu inversión con nosotras!",N/A,0,
https://www.properati.com.co/detalle/14032-32-51a-ac137b1eb2e2-19af1ac-ac7f-7261,Apartamento en venta en Bocagrande,"Bocagrande, Cartagena, Bolívar",$ 1.035.000.000,152 m²,152 m²,3,2,1,6,1990,$ 1.200.000,Apartamento,Venta,N/A,2025-12-10 13:40,,Construcción,"Tu nuevo hogar en el corazón de Bocagrande: amplitud, comodidad y ubicación privilegiada! Descubre este apartamento de 152 m², totalmente remodelado, pensado para familias que valoran el diseño, la funcionalidad y la vida práctica. Con una cocina abierta que ofrece suficiente espacio de almacenamiento, una sala-comedor generosa ideal para compartir en familia y tres habitaciones luminosas. Este hogar te brinda la comodidad que necesitas y los espacios que verdaderamente se disfrutan. Cuenta además con 2 baños renovados, acabados modernos y ambientes diseñados para vivir, descansar y recibir invitados con total confort. Vive donde todo te queda a pocos pasos La ubicación es simplemente inmejorable. Aquí tendrás la vida que quieres, a pocos pasos de distancia: Parques, restaurantes y cafés Supermercados Bahía y Paseo Peatonal Playa Parque para niños Un hogar con espacio, diseño y ubicación. Todo en uno. ¿Quieres conocerlo? ¡Agenda tu visita hoy!","Parqueadero, Balcón, Gas natural, Aire acondicionado, Cuarto de servicio, Agua, Piscina, Acceso para personas con discapacidad, Ascensor, Parques, Centros comerciales",11,
https://www.properati.com.co/detalle/14032-32-cd88-9c175135cb41-197c7e8-88e7-7a89,Apartamento en venta en Usaquén,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",$ 435.000.000,44 m²,N/A,1,1,1,6,2024,$ 437.000,Apartamento,Venta,N/A,2025-12-10 13:40,,Construcción,"se vende apartamento interior de 1 habitación con mucha luz ubicado en tercer piso, 1 baño, sala comedor y cocina abierta (monoambiente) y un parqueadero El edificio tiene gimnasio, coworking, recepción, vigilancia 24/7, terraza con bbq, firepik y licencia para airbnb","Parqueadero, Cocina integral, Terraza, Internet, Gas natural, Permite mascotas, Seguridad privada, Ascensor, Gimnasio, Asador, Avenidas principales, Centros comerciales, Parques",13,
https://www.properati.com.co/detalle/14032-32-b7c-7a3573a8e94a-1980c3a-bbff-7100,Casa en venta en Puente Nacional,"Puente Nacional, Santander",$ 1.250.000.000,250 m²,1.200 m²,4,4,1,6,2020,N/A,Casa,Venta,N/A,2025-12-10 13:40,,Construcción,"Se vende hermosa casa campestre en el Condominio La Sabaneta en Puente Nacional, Santander Tiene 4 habitaciones, cada una con su baño, baño social, piscina, zona de bbq, zona de juegos, sala comedor independiente, cocina abierta, 2 terrazas, zonas verdes, parqueadero cubierto para 2 carros y 3 descubiertos 3 habitación usadas como dormitorios y una como cuarto de juego Clima ideal, el conjunto tiene capilla, zona ecológica, lago, canchas múltiples, varios salones sociales, club house con piscina, jacuzzi, sauna, turco y zona de masajes Precio dela casa: 1250 millones Precio a puerta cerrada: 1300 millones administración: 450.000 No dudes en llamar y pedir tu cita para conocer este gran inmueble","Parqueadero, Gas natural, Electricidad, Terraza, Balcón, Agua, Bodega, Seguridad privada, Jardín, Acceso para personas con discapacidad, Piscina, Asador",12,
https://www.properati.com.co/detalle/14032-32-fc61-554e238f86ce-199a7da-b29e-76a6,Apartamento en venta en Chico Reservado,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",$ 960.000.000,130 m²,N/A,3,2,1,6,1992,$ 1.589.000,Apartamento,Venta,N/A,2025-12-10 13:40,,Construcción,Se vende apartamento clásico en Chico Reservado REMODELADO 📍Precio: $ 960.000.000 📍Admon 1.589.000 De 30 a 35 años Puerta de ingreso de seguridad 130 metros 2 piso exterior alto Sala comedor independiente Family room 3 alcobas la principal con vestier 2.5 baños hall de alcobas Alcoba auxiliar con balcón Cocina cerrada Zona de lavandería independiente CBS Piso en granadillo 2 muebles de lino 2 garajes independientes Ascensor Vigilancia privada Agenda tu cita,"Parqueadero, Cocina integral, Cuarto de servicio, Chimenea, Balcón, Vista panorámica, Gas natural, Seguridad privada, Vigilante, Ascensor",10,
https://www.properati.com.co/detalle/14032-32-d1a0-3a8912bc66ff-19977c2-bf7f-7f0b,Lote industrial en venta en Guayabal,"Guayabal, Medellín, Antioquia",$ 1.500.000.000,342 m²,342 m²,N/A,N/A,N/A,N/A,2021,N/A,Lote industrial,Venta,N/A,2025-12-10 13:40,,Lote/Terreno,"Vendo bodega en el barrio Santa Fe Valor $1.500.000.000 Area construida 342 m , Lote: 97.48 Son tres pisos más terraza y licencia para dos pisos más ➕ manzarda Tiene licencia x 15 años para 2 pisos mas y manzarda Tiene simiente 2 mt de profundidad con columnas Área construida..x WH Gloria E ArangoVer teléfonoWhatsapp",N/A,0,
https://www.properati.com.co/detalle/14032-32-1f74-63a69870601a-1957393-8d72-79b2,Casa en venta en Usaquén,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",$ 5.000.000.000,600 m²,800 m²,3,2,1,6,1970,N/A,Casa,Venta,N/A,2025-12-10 13:40,,Construcción,"Se venden 2 casas en un lote de 800 mts2 La casa No. 1 es de 2 niveles y tiene 400 mts2 4 habitaciones, estudio, 3,5 baños, cuarto y baño del servicio, 3 salas en total, comedor independiente, chimenea, cocina cerrada, 2 parqueaderos cubiertos, 4 descubiertos, antejardín y patio La casa No. 2 tiene 200 mts2 y es de 2 niveles tambien 4 habitaciones, 2 baños, cuarto y baño de servicio Mas utilizado como oficinas CONSTRUCTORAS... oportunidad para construir Tambien esta en arriendo por 10.000.000.oo las 2 casas","Parqueadero, Patio, Tanque de agua, Chimenea, Agua, Bodega, Cocina amoblada, Cuarto de servicio, Gas natural, Estudio, Electricidad, Estudio, Jardín, Avenidas principales, Centros comerciales, Estaciones de metro, Parques",17,
https://www.properati.com.co/detalle/14032-32-b887-51e0a1987df5-1957365-8d72-79b2,Casa en venta en Cota,"Cota, Cundinamarca",$ 1.850.000.000,264 m²,2.200 m²,3,3,1,5,Plazo,N/A,Casa,Venta,N/A,2025-12-10 13:40,,Construcción,"Casa de dos niveles ubicada en Cota, Vereda Parcelas para estrenar. En un lote 2200 mts2 encontramos casa de 240 mts2 de area privada con 8 paneles de luz solar que alimenta toda la casa hasta las 6:00 pm; en la noche usa luz normal; en la lavadería esta el inversor de la luz solar con carga de 4.6 gigabites; calentador de gas, puerta con salida al garaje En el primer nivel esta la sala comedor independiente, chimenea, cocina abierta, estudio con puertas corredizas, deck de 24 mts2, una vista inmejorable, lavandería, deposito, baño social; escaleras en zapan En el segundo nivel hay 3 habitaciones cada una con su baño, balcón, closet de linos. 2 de las habitaciones tienen balcón No te pierdas de conocer esta casa maravillosa y hazla tu hogar llamame y agendemos una visita","Parqueadero, Cocina integral, Patio, Tanque de agua, Chimenea, Electricidad, Terraza, Balcón, Vista panorámica, Cuarto de servicio, Gas natural, Agua, Bodega, Seguridad privada, Jardín, Estudio, Asador, Parques",18,
https://www.properati.com.co/detalle/14032-32-da4d-4c8a59ff0fe1-194ba45-a6a8-7f0f,Casa en venta en Niza,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",$ 1.650.000.000,296 m²,257 m²,4,2,1,5,1975,$ 1,Casa,Venta,N/A,2025-12-10 13:41,,Construcción,"Se vende casa para uso residencial o comercial en el Barrio Las Villas, NO ESTA EN CONJUNTO CERRADO La única casa residencial de la cuadra... Tiene 296 mts2 muy bien distribuido en 2 niveles. En el primer nivel encontramos el área social de la casa, sala comedor independiente, cocina cerrada, zona de lavandería, patio interno, baño social, chimenea, cuarto y baño del servicio, deposito En el segundo piso encontramos 4 habitaciones, la principal con baño y las otras 3 comparten baño, 1 estudio y un family room. Si quieres invertir en Las Villas, no dudes en contactarnos por esta casa","Parqueadero, Balcón, Cuarto de servicio, Chimenea, Bodega, Internet, Patio, Gas natural, Electricidad, Estudio, Avenidas principales, Centros comerciales, Parques",13,
https://www.properati.com.co/detalle/14032-32-57f1-73488415f6df-1980bf2-aafe-7505,Casa en venta en Fusagasugá,"Fusagasugá, Cundinamarca",$ 585.000.000,208 m²,208 m²,4,3,1,6,2016,$ 277.000,Casa,Venta,N/A,2025-12-10 13:41,,Construcción,"Se vende casa en Conjunto Residencial Los Cámbulos II en Fusagasugá Tiene 208 mts2 distribuidos en 3 niveles Primer Nivel: Tiene hall de entrada, cocina abierta, sala comedor, baño social y lavanderia Segundo NIvel: Tiene 3 habitaciones, 2 comparten baño y la otra tiene baño en suite y estudio Tercer Nivel: Habitacion principal que tiene balcon y terraza, baño con jacuzzi, walk in closet El conjunto tiene apartamentos y casas, vigilancia 24/7, piscina, zonas verdes, cancha multiple y zona infantil","Parqueadero, Cocina integral, Tanque de agua, Estudio, Electricidad, Terraza, Balcón, Jacuzzi, Gas natural, Agua, Bodega, Seguridad privada, Área infantil, Asador, Piscina, Estudio, Parques",17,
https://www.properati.com.co/detalle/14032-32-c181-6e9116807d6-199b648-bded-731d,Casa en venta en Chapinero,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",$ 1.900.000.000,293 m²,293 m²,6,6,1,5,1977,N/A,Casa,Venta,N/A,2025-12-10 13:41,,Construcción,Oportunidad Única en Chapinero Alto! ¿Buscas un hogar de lujo o un espacio ideal para tu negocio? ¡Esta casa de 3 niveles es la solución perfecta! 293 metros construidos 6 habitaciones y 6 baños 2 salas amplias muy iluminadas Cocina equipada Salón amplio en el tercer piso con vista impresionante Balcón y áreas verdes 2 parqueaderos jardines interiores y exteriores Ubicada en calle cerrada y segura Cerca al Club de Oficiales FAC y Universidad de la Salle Zona residencial y comercial en pleno crecimiento venta: $1.900.000.000 ArriendoVer teléfonoWhatsapp+ IVA No pierdas la oportunidad de hacer de esta casa tu hogar o negocio. Agenda tu cita hoy mismo!,"Parqueadero, Chimenea, Electricidad, Balcón, Agua, Terraza, Jardín, Colegios, Parques",9,
https://www.properati.com.co/detalle/14032-32-8843-92f9cd0f4608-198523a-84b1-7705,Casa en venta en Retiro,"Retiro, Antioquia",$ 1.940.000.000,267 m²,N/A,1940000000,1940000000,N/A,5,2021,N/A,Casa,Venta,N/A,2025-12-10 13:41,,Construcción,Casa for Venta price: 1940000000 1940000000 Bathrooms: 0 Rooms: 0 For more information please contact: Orienta InmobiliariaContactarVer teléfonoWhatsapp,N/A,0,
